col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,target
2079,40,1,58,1,1,4,0,2,806,13,1
2080,65,1,51,11,2,16,2,1,668,22,1
2081,30,1,9,28,2,9,1,1,557,10,0
2082,50,0,15,17,1,14,2,0,170,9,1
2083,56,0,41,17,1,5,2,0,177,20,1
2084,40,1,39,4,4,16,1,2,152,18,1
2085,34,1,52,5,9,17,1,0,208,13,1
2086,56,0,46,5,5,18,2,1,110,25,1
2087,45,0,13,28,9,26,1,1,858,24,1
2088,37,0,37,4,1,23,2,0,510,28,1
2089,27,0,5,21,0,9,2,1,284,17,1
2090,26,0,3,5,0,18,0,0,546,10,0
2091,27,0,58,13,4,24,0,0,780,24,1
2092,37,0,38,2,2,14,0,0,793,10,0
2093,30,0,56,29,2,0,2,2,907,12,1
2094,39,0,47,2,4,17,1,2,333,12,1
2095,48,1,48,2,7,23,0,2,646,23,1
2096,41,0,26,28,4,3,0,0,843,7,0
2097,33,1,52,5,0,1,0,0,529,28,0
2098,58,1,46,12,5,13,0,2,628,26,1
2099,38,1,40,21,0,11,2,1,691,5,0
2100,54,1,37,12,8,8,2,1,841,19,1
2101,60,1,34,12,0,30,0,2,908,30,1
2102,46,1,30,4,4,6,2,1,905,22,0
2103,44,1,9,1,2,13,0,1,746,24,0
2104,39,1,11,21,0,12,1,1,858,11,0
2105,34,1,37,21,7,15,0,0,543,5,1
2106,51,1,41,2,6,6,0,0,294,9,1
2107,18,0,50,21,6,12,1,2,226,10,1
2108,26,1,43,18,1,1,1,1,749,12,0
2109,36,1,13,10,2,15,2,1,759,12,0
2110,26,1,41,13,5,0,2,1,433,2,1
2111,58,0,59,22,1,29,1,0,406,9,1
2112,32,0,18,5,5,2,2,2,545,12,1
2113,40,1,6,10,1,8,0,0,638,17,0
2114,41,1,55,9,10,12,1,2,204,15,1
2115,30,1,45,19,2,14,1,0,806,12,0
2116,37,1,29,20,9,15,1,2,251,12,1
2117,41,0,41,16,2,7,0,1,810,2,0
2118,23,1,22,29,9,17,0,1,743,12,1
2119,30,0,39,22,3,14,0,0,927,5,0
2120,65,1,12,24,1,27,1,1,397,1,1
2121,19,0,51,13,1,8,1,1,618,7,0
2122,45,1,10,23,1,0,0,0,974,1,0
2123,35,1,21,15,9,21,0,0,140,11,1
2124,24,1,25,12,0,10,2,0,725,9,0
2125,39,0,26,30,8,28,0,1,852,22,1
2126,18,1,25,18,1,7,1,0,868,12,0
2127,36,0,18,26,0,11,0,2,306,2,1
2128,24,1,58,29,0,27,2,0,517,18,1
2129,48,0,49,4,3,7,1,2,264,13,1
2130,63,0,19,30,3,10,0,1,865,18,1
2131,20,0,1,9,1,18,2,0,916,12,0
2132,26,0,1,25,1,7,2,0,849,5,0
2133,33,0,36,9,3,17,0,0,890,6,0
2134,50,1,8,17,4,4,1,1,975,4,0
2135,24,1,19,18,2,11,2,0,779,8,0
2136,46,0,55,13,2,18,0,0,854,13,0
2137,25,1,7,22,4,18,1,2,306,2,1
2138,47,1,57,23,2,14,0,0,631,27,0
2139,29,0,19,15,10,4,0,0,391,30,1
2140,39,0,28,30,1,17,2,1,788,25,1
2141,18,1,43,8,4,19,0,1,114,21,1
2142,41,0,31,26,2,4,1,1,979,10,0
2143,30,1,21,23,2,0,2,0,555,16,0
2144,63,0,32,5,1,28,2,2,538,27,1
2145,23,0,31,4,1,17,2,0,836,9,0
2146,44,1,7,29,4,10,0,0,906,24,0
2147,40,1,54,11,3,16,2,0,646,6,0
2148,20,0,25,2,1,5,2,1,883,4,0
2149,44,0,60,23,5,29,1,1,415,9,1
2150,21,1,50,16,0,15,2,0,832,1,0
2151,38,1,2,15,9,26,1,1,555,30,1
2152,52,0,58,9,0,3,0,0,582,3,1
2153,41,0,3,18,1,3,0,0,806,15,0
2154,42,0,11,27,2,5,0,0,501,12,0
2155,33,1,18,18,6,16,1,0,329,16,1
2156,23,1,34,28,2,5,1,1,969,12,0
2157,26,0,8,6,2,10,1,1,991,5,0
2158,55,1,43,8,0,26,1,1,250,24,1
2159,22,0,30,22,1,9,1,0,904,15,0
2160,62,1,50,15,5,21,2,2,846,23,1
2161,48,1,44,5,3,5,0,1,953,27,0
2162,53,1,3,23,3,8,1,1,283,17,1
2163,24,1,43,4,1,14,2,1,763,8,0
2164,35,1,3,24,0,4,0,1,568,27,0
2165,26,0,57,7,1,8,2,1,807,14,0
2166,34,1,27,17,9,25,2,2,649,27,1
2167,47,0,7,13,0,0,2,0,773,11,0
2168,37,1,40,2,1,0,0,0,795,15,0
2169,45,0,13,14,5,10,0,1,763,7,1
2170,21,1,60,21,8,22,2,0,870,13,1
2171,33,1,50,10,2,3,2,0,953,27,0
2172,20,1,26,21,1,17,0,1,759,20,0
2173,22,1,8,13,0,10,2,0,596,28,0
2174,29,0,52,7,5,21,0,1,756,1,1
2175,29,1,25,17,8,14,0,1,208,27,1
2176,39,1,14,19,2,28,2,2,170,15,1
2177,38,1,47,25,0,10,2,1,536,24,0
2178,41,0,17,28,8,26,0,1,855,11,1
2179,49,0,17,21,0,12,2,1,684,6,0
2180,43,1,21,12,2,4,1,0,691,9,0
2181,48,1,32,27,3,12,2,2,680,5,1
2182,39,1,47,29,1,5,0,0,450,4,1
2183,30,0,39,16,3,8,2,0,738,1,0
2184,53,0,31,30,6,18,2,2,160,24,1
2185,52,1,11,15,6,19,1,1,853,12,1
2186,26,1,14,25,0,15,0,0,967,16,0
2187,45,0,34,30,2,9,0,1,557,7,0
2188,63,1,58,6,1,24,0,1,945,11,1
2189,23,0,33,27,8,30,2,1,987,12,1
2190,44,1,49,12,2,6,0,2,915,8,1
2191,39,1,18,15,0,10,0,1,519,11,0
2192,22,1,46,29,2,4,0,0,517,1,0
2193,32,0,8,24,1,17,2,1,664,9,0
2194,35,0,26,7,7,6,0,0,616,22,1
2195,39,0,44,21,4,13,0,1,952,14,1
2196,63,0,14,30,5,19,0,1,446,22,1
2197,30,0,54,6,2,13,0,1,753,5,0
2198,51,0,8,5,9,30,0,1,830,29,1
2199,43,1,41,16,6,1,1,1,796,1,1
2200,26,1,1,11,3,0,2,2,873,26,1
2201,19,1,27,25,1,8,2,1,877,4,0
2202,40,0,47,4,1,5,2,0,603,7,0
2203,50,0,46,19,3,2,2,1,949,9,0
2204,38,0,55,10,3,13,2,0,907,3,0
2205,28,0,2,22,1,19,0,0,957,3,0
2206,45,1,7,30,1,8,1,1,541,2,0
2207,36,0,7,24,2,3,2,1,559,1,0
2208,36,0,58,7,3,13,1,1,789,12,0
2209,49,1,19,7,10,4,2,2,909,4,1
2210,26,0,25,12,2,5,2,1,994,15,0
2211,34,0,45,14,3,2,0,1,695,4,0
2212,34,0,19,13,2,8,1,0,515,11,0
2213,42,1,55,1,0,3,2,1,685,18,0
2214,53,0,4,26,8,29,0,1,859,28,1
2215,31,1,54,12,1,1,0,0,799,21,0
2216,18,1,18,9,0,8,0,1,521,4,1
2217,60,1,45,16,6,11,2,2,216,13,1
2218,19,0,32,27,1,0,0,0,750,5,0
2219,31,1,57,6,0,17,2,0,855,6,0
2220,33,0,60,5,3,9,0,1,856,12,0
2221,47,1,54,7,1,15,0,1,906,20,0
2222,56,0,53,20,5,30,0,1,603,14,1
2223,32,1,11,20,0,7,0,1,555,15,0
2224,20,0,24,28,2,13,2,1,980,4,0
2225,30,0,35,27,7,25,2,0,418,1,1
2226,52,1,30,18,3,23,1,2,316,10,1
2227,45,0,41,20,1,22,2,1,713,1,1
2228,38,1,18,16,0,12,1,1,750,4,0
2229,35,0,57,23,3,5,1,1,540,18,1
2230,48,1,32,14,3,26,2,1,210,19,1
2231,47,1,49,23,0,14,2,1,936,24,0
2232,41,1,32,2,3,5,1,1,619,4,0
2233,18,0,13,15,0,4,2,0,846,5,0
2234,54,0,26,29,9,2,1,1,275,25,1
2235,48,1,28,27,3,17,2,0,653,16,0
2236,43,0,56,28,10,15,2,0,498,19,1
2237,28,1,30,18,5,5,1,0,147,30,1
2238,50,0,56,1,4,9,2,0,703,12,0
2239,31,0,23,24,1,15,0,2,865,10,1
2240,40,1,15,15,4,1,2,1,776,22,0
2241,29,1,1,1,7,20,2,1,648,1,1
2242,34,0,22,24,9,3,1,0,368,3,1
2243,44,1,34,22,0,6,0,1,862,9,0
2244,30,1,58,17,1,16,0,1,996,28,0
2245,51,0,6,23,10,28,1,2,294,1,1
2246,47,0,50,16,2,12,2,1,882,2,0
2247,19,1,32,14,3,17,0,1,540,16,1
2248,57,0,19,11,5,20,0,2,301,13,1
2249,36,0,51,20,3,1,2,1,790,11,0
2250,38,0,47,7,1,15,2,1,834,6,0
2251,34,1,57,8,5,4,2,1,504,16,1
2252,51,0,31,14,4,9,2,2,376,10,1
2253,33,1,55,1,1,5,1,1,518,4,0
2254,27,1,2,28,1,24,0,0,826,27,1
2255,40,0,28,12,2,11,1,1,587,14,0
2256,39,1,47,29,7,22,0,2,878,8,1
2257,49,1,41,1,0,11,1,0,832,21,0
2258,52,0,25,2,6,10,1,0,563,13,1
2259,47,1,40,26,7,24,1,2,748,12,1
2260,36,0,19,23,9,21,2,1,552,11,1
2261,25,1,39,6,2,0,0,0,750,28,0
2262,25,1,17,29,0,12,0,1,965,29,0
2263,44,1,6,2,1,19,1,0,742,25,0
2264,25,1,23,20,7,8,2,0,987,23,1
2265,34,0,50,5,10,17,2,1,741,17,1
2266,63,1,55,15,10,28,0,1,157,18,1
2267,35,1,53,30,8,10,2,0,497,21,1
2268,31,1,48,17,1,11,2,1,627,30,0
2269,38,0,25,24,7,8,1,0,365,8,1
2270,44,1,9,14,3,18,1,1,568,13,0
2271,32,0,6,27,0,12,1,0,540,8,0
2272,20,0,13,16,0,7,1,0,548,6,0
2273,25,1,52,5,2,16,2,0,981,20,0
2274,28,0,46,25,3,23,0,2,538,27,1
2275,25,1,51,14,2,13,0,1,573,6,0
2276,47,1,25,1,2,1,2,0,534,27,0
2277,63,1,19,5,3,29,1,0,810,8,1
2278,50,1,58,23,3,18,0,0,515,3,0
2279,21,1,20,2,7,17,2,0,245,12,1
2280,37,1,56,13,2,11,2,0,890,15,0
2281,34,1,35,11,1,4,0,1,756,7,0
2282,36,1,37,9,0,18,2,1,511,5,0
2283,38,0,40,29,3,1,2,2,560,26,1
2284,21,1,7,17,2,6,0,0,829,4,0
2285,37,1,20,28,0,12,2,0,769,16,0
2286,49,1,12,22,2,8,0,1,985,24,0
2287,50,1,49,27,5,14,0,1,545,25,0
2288,43,0,27,5,9,6,2,0,975,25,1
2289,41,1,5,11,4,10,2,0,808,9,0
2290,25,0,56,4,4,18,2,2,888,6,1
2291,56,1,20,21,6,13,0,2,210,10,1
2292,58,1,32,20,10,21,0,0,503,20,1
2293,41,0,45,11,1,13,1,1,824,28,1
2294,46,0,23,5,6,9,0,0,786,25,1
2295,46,0,49,6,1,3,1,0,920,17,1
2296,26,1,36,20,0,26,1,1,651,1,1
2297,45,1,19,27,6,13,0,0,759,13,1
2298,44,1,49,7,0,17,1,0,671,1,0
2299,21,1,55,22,3,27,0,2,174,25,1
2300,43,1,39,9,10,12,0,0,509,1,1
2301,60,1,50,12,7,22,0,0,934,18,1
2302,27,0,58,27,2,11,0,0,646,4,0
2303,52,0,11,14,2,18,1,0,214,18,1
2304,46,1,54,24,4,6,2,0,505,21,0
2305,47,1,56,1,2,23,0,2,912,19,1
2306,39,1,25,11,3,18,0,0,668,30,0
2307,54,1,43,19,6,15,1,2,807,9,1
2308,48,1,48,19,3,21,1,2,140,17,1
2309,26,0,50,3,9,14,2,2,811,13,1
2310,48,0,32,1,1,19,2,0,775,14,0
2311,60,0,37,25,0,1,2,2,939,6,1
2312,26,0,20,8,1,21,2,2,163,11,1
2313,44,0,37,3,10,25,2,2,296,1,1
2314,50,0,14,26,4,18,0,1,819,12,0
2315,60,0,25,13,3,3,0,2,869,29,1
2316,29,0,42,23,0,7,1,0,624,8,0
2317,41,0,18,6,5,27,1,0,435,23,1
2318,19,1,36,3,1,4,0,0,561,13,0
2319,23,1,39,11,0,15,1,1,619,9,0
2320,44,1,58,4,4,1,1,1,780,18,0
2321,57,1,16,16,5,19,2,2,277,28,1
2322,50,1,3,6,0,7,2,0,930,24,0
2323,19,1,50,18,1,17,0,0,688,1,0
2324,57,1,41,9,5,27,2,2,548,21,1
2325,27,1,21,5,1,1,0,2,344,23,1
2326,44,0,47,18,2,14,2,0,318,17,1
2327,47,1,36,15,3,19,0,2,222,9,1
2328,39,1,28,15,2,16,2,0,748,22,0
2329,62,0,48,11,8,18,0,1,190,23,1
2330,41,1,39,6,10,17,2,0,776,22,1
2331,49,1,58,24,2,1,0,0,845,19,0
2332,24,0,20,15,2,14,1,0,596,14,0
2333,24,0,26,1,0,3,2,2,788,19,1
2334,38,0,40,3,3,12,0,1,414,2,1
2335,42,0,45,18,7,7,1,2,533,13,1
2336,20,1,33,27,9,1,0,0,539,16,1
2337,25,0,42,5,6,3,0,2,352,12,1
2338,39,0,41,24,0,18,0,0,741,10,0
2339,61,0,51,9,3,15,1,2,502,28,1
2340,43,0,43,7,0,12,1,1,780,6,0
2341,50,1,52,10,3,8,0,0,709,15,0
2342,51,1,12,13,1,5,1,0,522,5,1
2343,21,0,53,12,9,18,0,0,499,21,1
2344,38,1,49,4,0,6,1,0,587,5,0
2345,48,1,17,27,6,16,2,0,722,9,1
2346,37,0,28,14,9,12,2,2,592,19,1
2347,65,0,48,29,1,2,2,1,717,23,1
2348,28,1,43,17,2,0,1,1,571,14,0
2349,35,0,1,26,4,24,1,1,855,15,1
2350,29,0,26,16,2,14,0,2,463,6,1
2351,45,0,30,14,10,14,1,1,411,22,1
2352,49,1,2,9,2,14,0,0,696,4,0
2353,41,1,47,1,4,19,1,0,948,1,0
2354,46,0,38,30,7,9,2,2,654,15,1
2355,62,1,10,21,0,28,0,2,913,16,1
2356,27,1,41,8,4,5,0,1,767,28,1
2357,60,1,1,23,9,2,1,1,241,10,1
2358,49,0,38,5,3,3,2,0,845,3,0
2359,58,1,4,28,3,15,2,1,606,13,1
2360,37,0,35,30,4,29,2,1,331,30,1
2361,45,0,33,3,0,13,1,1,624,8,0
2362,53,1,14,21,8,3,2,1,554,6,1
2363,26,0,28,30,2,17,0,1,892,2,0
2364,51,0,24,28,2,14,2,0,491,1,1
2365,61,0,29,22,3,13,1,2,201,30,1
2366,41,1,46,12,1,7,0,1,707,17,0
2367,35,1,5,30,0,8,2,1,871,25,0
2368,24,0,3,23,4,20,1,2,286,18,1
2369,50,0,17,22,5,2,0,1,915,12,0
2370,32,0,45,14,2,7,2,1,513,7,0
2371,22,1,27,5,0,2,1,1,951,23,0
2372,42,1,45,19,9,14,2,2,769,7,1
2373,34,0,11,12,3,7,2,1,510,10,0
2374,36,1,49,16,3,4,0,2,316,7,1
2375,46,1,18,9,0,20,0,0,787,19,1
2376,35,0,7,14,0,2,0,0,666,1,0
2377,46,1,44,23,2,8,1,1,904,8,0
2378,54,1,39,26,0,7,2,0,513,19,1
2379,35,1,33,30,0,3,2,1,989,16,0
2380,18,0,15,19,1,8,2,1,681,12,0
2381,33,1,7,26,1,17,0,1,316,29,1
2382,62,1,37,18,0,9,0,1,818,12,1
2383,56,0,49,7,0,0,1,1,845,9,1
2384,46,0,19,18,8,9,2,1,634,23,1
2385,59,0,24,16,6,22,1,2,803,25,1
2386,32,0,24,12,3,0,0,1,722,14,0
2387,32,1,37,8,1,3,1,0,885,7,0
2388,39,1,17,30,2,6,0,1,879,8,0
2389,18,0,34,11,8,13,2,1,888,5,1
2390,34,1,31,14,1,28,1,2,983,21,1
2391,29,0,13,11,10,3,2,1,310,16,1
2392,26,1,8,5,2,17,2,0,730,16,0
2393,31,0,48,16,1,15,1,1,922,21,1
2394,38,1,49,24,4,19,1,2,595,12,1
2395,28,0,7,21,9,24,0,2,564,29,1
2396,39,1,36,29,7,28,1,1,641,7,1
2397,29,1,2,19,8,24,2,1,323,14,1
2398,42,0,35,20,5,28,1,1,638,11,1
2399,46,1,34,13,0,13,0,0,512,24,0
2400,23,0,11,29,3,13,1,2,128,7,1
2401,63,1,18,29,3,23,2,0,345,2,1
2402,33,1,8,10,2,9,2,0,683,3,0
2403,23,0,8,29,0,16,1,1,564,15,0
2404,55,0,26,16,9,11,0,0,493,19,1
2405,27,1,26,24,1,18,2,0,941,27,0
2406,57,1,47,2,10,21,1,2,878,15,1
2407,21,1,28,5,10,30,0,0,300,28,1
2408,25,0,24,13,7,3,1,2,342,22,1
2409,23,1,59,17,1,12,0,1,987,1,0
2410,30,1,19,11,0,3,1,1,777,15,0
2411,27,0,50,13,9,17,2,2,101,26,1
2412,20,1,13,20,0,20,2,1,593,30,0
2413,65,1,31,20,1,5,1,1,921,9,1
2414,38,0,54,8,5,14,2,0,557,10,1
2415,38,1,49,4,1,10,1,1,270,21,1
2416,50,0,40,16,1,26,1,1,725,27,1
2417,41,0,23,21,5,2,1,2,321,22,1
2418,46,1,9,8,1,0,2,2,908,12,1
2419,36,1,12,28,3,7,0,0,705,8,0
2420,44,1,15,19,4,18,2,0,550,21,0
2421,24,0,52,7,2,15,0,0,691,9,0
2422,23,0,40,21,5,20,2,0,501,6,1
2423,42,1,42,25,0,13,0,1,839,5,0
2424,44,0,60,19,2,1,0,1,675,11,0
2425,28,1,4,7,1,19,2,0,601,12,0
2426,30,1,53,28,1,17,1,2,904,25,1
2427,27,1,31,2,1,20,2,1,572,7,0
2428,60,1,6,14,3,29,2,0,596,8,1
2429,64,1,53,10,4,24,1,1,907,17,1
2430,39,1,3,11,5,18,2,2,792,10,1
2431,25,0,19,19,0,10,2,1,638,9,0
2432,59,0,60,28,6,12,1,2,937,10,1
2433,35,0,37,30,2,4,0,0,574,9,0
2434,40,0,8,29,3,10,1,1,804,13,0
2435,46,1,23,19,10,25,2,1,964,2,1
2436,48,1,26,7,2,16,0,0,871,19,0
2437,45,0,27,23,0,13,1,1,665,2,0
2438,45,0,43,3,3,11,2,1,659,3,0
2439,64,0,60,17,6,21,0,1,251,18,1
2440,48,0,40,30,6,4,0,2,702,6,1
2441,61,0,5,4,5,22,0,0,524,17,1
2442,22,1,47,16,0,17,1,0,117,22,1
2443,37,1,9,24,3,22,2,2,344,17,1
2444,21,1,60,16,1,11,2,1,823,29,0
2445,28,0,46,26,1,17,2,2,892,22,1
2446,40,0,54,4,3,12,1,1,591,4,0
2447,58,0,44,13,10,9,0,2,423,16,1
2448,43,0,32,3,2,17,1,1,568,2,0
2449,30,0,9,5,8,0,0,1,439,6,1
2450,25,1,55,2,1,16,1,1,544,9,0
2451,45,0,37,11,4,5,0,0,975,8,0
2452,47,1,55,30,3,15,2,2,926,19,1
2453,50,1,54,20,4,3,2,0,694,18,0
2454,48,1,9,11,6,30,0,2,859,20,1
2455,39,1,45,23,10,16,1,2,550,3,1
2456,48,0,38,17,9,7,0,2,131,4,1
2457,48,1,40,3,7,7,0,2,893,3,1
2458,45,1,14,26,6,17,2,0,253,30,1
2459,59,1,6,13,6,6,0,2,244,19,1
2460,24,1,60,7,1,8,2,0,539,11,0
2461,46,1,47,11,0,5,0,1,502,8,0
2462,27,0,49,6,0,5,1,0,703,4,0
2463,27,1,1,17,1,4,2,0,761,23,0
2464,30,0,39,9,2,4,0,1,893,12,0
2465,32,1,12,15,3,6,1,0,923,12,0
2466,33,1,2,3,10,4,0,2,454,6,1
2467,49,1,42,2,1,10,1,0,951,7,0
2468,25,1,11,7,0,28,2,1,570,20,1
2469,41,1,8,13,3,0,2,1,875,25,0
2470,36,1,12,20,2,8,2,1,839,2,0
2471,60,1,20,20,1,21,2,0,655,13,1
2472,45,1,42,23,1,20,0,0,576,22,0
2473,40,1,36,28,2,9,1,0,636,1,0
2474,37,0,32,28,0,3,2,1,876,1,0
2475,63,0,8,29,7,19,2,1,385,10,1
2476,42,0,46,15,2,20,2,2,676,9,1
2477,37,1,31,10,4,0,0,0,652,7,1
2478,43,0,39,27,3,5,1,1,882,1,0
2479,50,1,26,3,1,8,0,1,587,25,0
2480,30,1,27,30,3,4,2,0,711,6,0
2481,31,1,18,9,1,21,1,2,361,28,1
2482,33,1,24,13,3,16,1,1,604,12,0
2483,64,0,29,21,4,1,1,0,770,13,1
2484,33,1,31,25,8,8,1,2,613,5,1
2485,34,1,43,2,2,15,1,0,696,9,0
2486,21,0,8,22,1,0,2,1,541,15,0
2487,33,0,52,6,9,18,2,0,800,26,1
2488,61,1,47,15,5,7,2,2,671,2,1
2489,34,0,44,2,2,9,1,1,872,1,0
2490,37,0,56,22,6,1,2,2,771,29,1
2491,38,0,7,3,0,2,2,0,734,12,0
2492,19,1,17,10,1,1,0,1,888,21,0
2493,54,1,49,14,8,19,0,0,243,21,1
2494,61,1,32,7,0,3,1,2,358,16,1
2495,34,1,4,15,3,1,2,0,592,24,0
2496,63,0,56,9,0,10,1,1,694,12,1
2497,49,0,23,15,4,1,2,1,949,10,0
2498,29,1,47,7,1,6,2,1,632,18,0
2499,32,0,33,19,6,14,2,0,833,15,1
2500,25,1,19,21,10,15,0,1,540,19,1
2501,42,1,10,12,3,8,0,1,717,30,0
2502,36,1,28,4,7,20,2,2,924,5,1
2503,65,1,54,21,1,6,1,1,731,14,1
2504,45,0,24,13,2,1,0,0,503,15,0
2505,28,0,31,24,1,4,1,1,954,2,0
2506,31,0,12,14,2,10,0,0,808,10,0
2507,26,0,27,6,0,3,0,1,520,14,0
2508,23,1,40,3,8,29,0,1,404,7,1
2509,41,0,26,13,2,10,1,1,203,8,1
2510,47,0,30,22,2,6,2,0,679,5,0
2511,28,0,41,14,1,2,0,0,753,5,0
2512,64,1,52,9,2,2,0,2,618,17,1
2513,31,0,7,28,9,30,2,2,982,18,1
2514,63,1,58,30,6,30,0,0,949,16,1
2515,21,0,24,14,1,3,0,0,665,8,0
2516,28,0,57,9,1,22,2,0,660,29,1
2517,26,1,49,13,0,5,0,0,521,15,0
2518,36,1,51,15,3,4,0,1,954,5,0
2519,48,1,51,28,7,8,0,0,720,11,1
2520,39,0,27,3,3,17,0,1,812,8,0
2521,34,1,8,12,0,19,0,1,903,25,0
2522,43,0,54,19,7,8,1,2,758,12,1
2523,24,1,26,19,1,16,1,1,575,14,0
2524,45,0,30,18,1,10,0,1,582,2,0
2525,28,1,15,10,1,8,2,0,661,11,0
2526,20,1,51,10,10,27,2,2,549,11,1
2527,55,0,24,25,6,16,1,1,426,28,1
2528,23,1,12,18,1,0,1,1,692,23,0
2529,54,1,9,12,7,3,1,0,220,23,1
2530,31,1,47,4,3,3,0,0,508,1,0
2531,21,1,58,7,8,11,1,0,966,2,1
2532,49,1,35,3,1,15,2,1,667,20,0
2533,46,1,35,27,1,20,1,0,678,26,0
2534,31,0,7,25,3,5,2,1,671,13,0
2535,41,0,39,15,3,12,1,0,736,14,0
2536,34,0,39,6,10,2,2,1,313,29,1
2537,64,0,9,20,7,8,0,1,675,15,1
2538,30,0,2,12,1,7,2,1,711,7,0
2539,49,0,45,30,3,15,0,0,760,27,1
2540,60,0,42,5,1,10,0,0,276,18,1
2541,55,1,42,26,6,13,2,1,236,20,1
2542,54,0,26,29,9,27,1,0,620,19,1
2543,31,0,40,6,2,4,2,1,898,11,0
2544,18,1,45,7,1,5,0,0,654,27,0
2545,38,1,51,17,6,15,1,1,682,10,1
2546,59,0,15,22,3,7,1,2,660,4,1
2547,21,1,48,14,5,12,1,0,898,3,1
2548,31,1,54,26,0,4,1,0,692,13,0
2549,45,0,43,19,3,8,2,0,605,10,0
2550,32,0,22,30,1,1,0,0,931,15,0
2551,23,0,9,23,6,17,2,0,792,14,1
2552,50,1,32,15,2,12,0,0,602,21,0
2553,30,0,7,28,7,15,2,0,776,16,1
2554,26,1,32,18,10,17,0,0,864,29,1
2555,62,0,3,19,0,5,2,0,151,23,1
2556,40,1,21,15,2,8,1,1,890,5,0
2557,27,1,27,16,0,0,1,0,724,2,0
2558,46,1,54,13,1,12,2,1,682,29,0
2559,31,1,40,22,2,5,2,1,894,8,0
2560,49,0,33,14,8,23,0,0,191,10,1
2561,42,1,17,9,3,7,2,2,851,13,1
2562,36,1,47,10,0,6,0,1,822,25,0
2563,36,1,23,19,8,0,0,0,112,9,1
2564,33,1,11,21,1,3,1,1,939,16,0
2565,48,1,60,6,1,1,1,1,951,25,0
2566,24,1,2,21,0,15,2,1,726,20,0
2567,38,1,31,4,2,5,1,1,658,26,0
2568,33,1,57,7,0,4,0,0,933,23,0
2569,49,0,32,5,6,21,1,0,872,2,1
2570,19,1,43,10,3,14,0,0,423,1,1
2571,30,1,1,18,3,0,0,0,929,6,0
2572,47,0,19,30,5,6,2,2,398,1,1
2573,33,1,31,9,2,2,0,1,747,13,0
2574,23,0,30,8,8,25,1,0,705,25,1
2575,29,1,52,8,7,18,2,2,729,15,1
2576,38,0,4,14,2,9,0,1,800,14,0
2577,35,1,30,1,3,12,0,1,872,29,0
2578,29,0,11,18,1,14,2,0,639,5,0
2579,58,0,21,11,2,23,2,2,114,16,1
2580,37,1,44,29,0,1,1,1,371,14,1
2581,60,0,26,1,5,12,1,2,468,9,1
2582,20,0,51,28,3,12,0,1,798,28,1
2583,33,1,52,24,2,13,0,0,994,24,0
2584,37,1,12,26,3,7,2,0,521,12,0
2585,41,0,8,9,0,15,0,0,689,9,0
2586,28,1,16,22,6,25,0,0,567,24,1
2587,39,0,8,23,2,7,2,1,676,11,0
2588,64,1,28,27,2,30,0,2,958,27,1
2589,25,1,54,1,7,19,1,1,425,5,1
2590,50,0,26,30,5,3,0,0,126,8,1
2591,44,1,39,12,3,17,2,1,673,1,0
2592,48,1,2,16,6,26,0,2,586,19,1
2593,37,0,16,25,2,16,2,0,778,5,0
2594,28,1,35,9,0,20,2,1,625,25,0
2595,49,0,14,17,7,28,0,1,196,6,1
2596,55,1,10,22,6,26,1,0,368,5,1
2597,59,0,12,19,6,18,2,2,795,17,1
2598,37,1,10,11,0,1,1,1,785,4,0
2599,33,0,11,29,3,11,0,1,915,13,0
2600,47,0,58,13,0,3,1,0,868,8,0
2601,44,1,60,26,2,13,0,1,698,9,0
2602,38,1,31,14,1,14,2,0,943,11,0
2603,37,0,41,26,2,8,2,1,855,14,0
2604,42,1,58,22,10,19,2,1,643,17,1
2605,37,0,47,6,8,14,1,2,727,30,1
2606,30,1,45,30,7,3,1,2,107,8,1
2607,49,0,25,12,2,17,2,1,697,10,0
2608,27,0,9,16,0,19,0,0,937,2,0
2609,59,1,35,8,7,20,1,1,317,10,1
2610,22,0,10,14,8,29,0,1,757,21,1
2611,41,0,41,3,3,13,0,0,568,16,1
2612,42,1,6,2,0,5,0,0,952,14,0
2613,37,1,51,25,0,12,2,0,545,19,0
2614,23,1,42,17,2,16,2,0,713,1,0
2615,46,0,45,24,4,10,1,0,807,5,0
2616,42,1,37,8,3,20,0,0,506,13,0
2617,26,1,26,6,2,9,1,0,677,22,0
2618,20,1,34,10,1,14,2,1,201,6,1
2619,18,1,48,7,2,26,2,1,284,12,1
2620,39,1,30,8,9,21,2,0,673,27,1
2621,33,1,60,8,1,4,0,1,921,25,0
2622,21,1,28,13,0,8,1,0,836,5,0
2623,28,1,56,6,1,13,1,0,970,13,0
2624,33,1,30,21,8,29,0,1,322,2,1
2625,56,0,26,9,6,7,0,2,921,14,1
2626,36,1,27,10,2,10,1,1,722,5,0
2627,49,1,43,16,1,16,1,1,811,24,0
2628,35,0,20,1,8,13,0,0,308,15,1
2629,38,1,15,8,0,18,1,1,822,26,1
2630,20,1,51,30,0,11,1,0,852,3,0
2631,28,0,38,27,0,16,1,0,569,6,0
2632,32,0,32,23,4,15,1,2,526,2,1
2633,31,1,56,4,4,11,1,1,268,28,1
2634,50,0,60,9,2,28,1,1,890,7,1
2635,23,1,60,23,2,14,2,1,182,4,1
2636,49,1,19,27,3,12,2,1,896,11,0
